date,product_id,category,quantity,is_holiday,is_promo
2024-03-10,P003,Food & Beverage,170.0,0,0
2024-03-11,P003,Food & Beverage,168.6,0,0
2024-03-12,P003,Food & Beverage,170.9,0,0
2024-03-13,P003,Food & Beverage,163.2,0,0
2024-03-14,P003,Food & Beverage,161.9,0,0
2024-03-15,P003,Food & Beverage,194.1,0,0
2024-03-16,P003,Food & Beverage,194.7,0,0
2024-03-17,P003,Food & Beverage,246.0,0,1
2024-03-18,P003,Food & Beverage,163.8,0,0
2024-03-19,P003,Food & Beverage,154.3,0,0
2024-03-20,P003,Food & Beverage,180.7,0,0
2024-03-21,P003,Food & Beverage,171.5,0,0
2024-03-22,P003,Food & Beverage,189.1,0,0
2024-03-23,P003,Food & Beverage,186.8,0,0
2024-03-24,P003,Food & Beverage,183.6,0,0
2024-03-25,P003,Food & Beverage,155.8,0,0
2024-03-26,P003,Food & Beverage,164.6,0,0
2024-03-27,P003,Food & Beverage,172.4,0,0
2024-03-28,P003,Food & Beverage,164.5,0,0
2024-03-29,P003,Food & Beverage,188.9,0,0
2024-03-30,P003,Food & Beverage,208.4,0,0
2024-03-31,P003,Food & Beverage,163.0,0,0
2024-04-01,P003,Food & Beverage,235.0,0,1
2024-04-02,P003,Food & Beverage,141.2,0,0
2024-04-03,P003,Food & Beverage,170.8,0,0
2024-04-04,P003,Food & Beverage,171.7,0,0
2024-04-05,P003,Food & Beverage,177.6,0,0
2024-04-06,P003,Food & Beverage,203.0,0,0
2024-04-07,P003,Food & Beverage,164.2,0,0
2024-04-08,P003,Food & Beverage,161.9,0,0
2024-04-09,P003,Food & Beverage,163.5,0,0
2024-04-10,P003,Food & Beverage,152.3,0,0
2024-04-11,P003,Food & Beverage,163.3,0,0
2024-04-12,P003,Food & Beverage,194.1,0,0
2024-04-13,P003,Food & Beverage,171.8,0,0
2024-04-14,P003,Food & Beverage,159.4,0,0
2024-04-15,P003,Food & Beverage,159.2,0,0
2024-04-16,P003,Food & Beverage,183.3,0,0
2024-04-17,P003,Food & Beverage,177.4,0,0
2024-04-18,P003,Food & Beverage,168.2,0,0
2024-04-19,P003,Food & Beverage,196.7,0,0
2024-04-20,P003,Food & Beverage,184.2,0,0
2024-04-21,P003,Food & Beverage,175.6,0,0
2024-04-22,P003,Food & Beverage,149.2,0,0
2024-04-23,P003,Food & Beverage,176.0,0,0
2024-04-24,P003,Food & Beverage,165.3,0,0
2024-04-25,P003,Food & Beverage,162.7,0,0
2024-04-26,P003,Food & Beverage,181.2,0,0
2024-04-27,P003,Food & Beverage,193.0,0,0
2024-04-28,P003,Food & Beverage,160.2,0,0
2024-04-29,P003,Food & Beverage,166.5,0,0
2024-04-30,P003,Food & Beverage,159.1,0,0
2024-05-01,P003,Food & Beverage,174.1,0,0
2024-05-02,P003,Food & Beverage,175.8,0,0
2024-05-03,P003,Food & Beverage,181.6,0,0
2024-05-04,P003,Food & Beverage,185.0,0,0
2024-05-05,P003,Food & Beverage,165.3,0,0
2024-05-06,P003,Food & Beverage,165.3,0,0
2024-05-07,P003,Food & Beverage,183.3,0,0
2024-05-08,P003,Food & Beverage,175.9,0,0
2024-05-09,P003,Food & Beverage,179.7,0,0
2024-05-10,P003,Food & Beverage,210.6,0,0
2024-05-11,P003,Food & Beverage,192.9,0,0
2024-05-12,P003,Food & Beverage,167.2,0,0
2024-05-13,P003,Food & Beverage,165.5,0,0
2024-05-14,P003,Food & Beverage,152.5,0,0
2024-05-15,P003,Food & Beverage,228.5,0,1
2024-05-16,P003,Food & Beverage,231.3,0,1
2024-05-17,P003,Food & Beverage,185.7,0,0
2024-05-18,P003,Food & Beverage,252.0,0,1
2024-05-19,P003,Food & Beverage,162.4,0,0
2024-05-20,P003,Food & Beverage,167.7,0,0
2024-05-21,P003,Food & Beverage,169.0,0,0
2024-05-22,P003,Food & Beverage,229.7,0,1
2024-05-23,P003,Food & Beverage,161.0,0,0
2024-05-24,P003,Food & Beverage,188.9,0,0
2024-05-25,P003,Food & Beverage,259.6,0,1
2024-05-26,P003,Food & Beverage,144.1,0,0
2024-05-27,P003,Food & Beverage,152.7,0,0
2024-05-28,P003,Food & Beverage,160.7,0,0
2024-05-29,P003,Food & Beverage,169.9,0,0
2024-05-30,P003,Food & Beverage,282.6,1,0
2024-05-31,P003,Food & Beverage,179.1,0,0
2024-06-01,P003,Food & Beverage,189.0,0,0
2024-06-02,P003,Food & Beverage,225.7,0,1
2024-06-03,P003,Food & Beverage,147.6,0,0
2024-06-04,P003,Food & Beverage,154.9,0,0
2024-06-05,P003,Food & Beverage,161.0,0,0
2024-06-06,P003,Food & Beverage,163.8,0,0
2024-06-07,P003,Food & Beverage,156.6,0,0
2024-06-08,P003,Food & Beverage,177.8,0,0
2024-06-09,P003,Food & Beverage,156.7,0,0
2024-06-10,P003,Food & Beverage,149.7,0,0
2024-06-11,P003,Food & Beverage,153.3,0,0
2024-06-12,P003,Food & Beverage,163.7,0,0
2024-06-13,P003,Food & Beverage,152.0,0,0
2024-06-14,P003,Food & Beverage,157.3,0,0
2024-06-15,P003,Food & Beverage,176.6,0,0
2024-06-16,P003,Food & Beverage,161.8,0,0
2024-06-17,P003,Food & Beverage,166.8,0,0
2024-06-18,P003,Food & Beverage,161.4,0,0
2024-06-19,P003,Food & Beverage,251.2,1,0
2024-06-20,P003,Food & Beverage,158.4,0,0
2024-06-21,P003,Food & Beverage,173.6,0,0
2024-06-22,P003,Food & Beverage,247.0,0,1
2024-06-23,P003,Food & Beverage,157.9,0,0
2024-06-24,P003,Food & Beverage,140.0,0,0
2024-06-25,P003,Food & Beverage,152.8,0,0
2024-06-26,P003,Food & Beverage,159.6,0,0
2024-06-27,P003,Food & Beverage,166.8,0,0
2024-06-28,P003,Food & Beverage,161.7,0,0
2024-06-29,P003,Food & Beverage,173.0,0,0
2024-06-30,P003,Food & Beverage,125.0,0,0
2024-07-01,P003,Food & Beverage,141.1,0,0
2024-07-02,P003,Food & Beverage,145.4,0,0
2024-07-03,P003,Food & Beverage,144.0,0,0
2024-07-04,P003,Food & Beverage,266.7,1,0
2024-07-05,P003,Food & Beverage,167.1,0,0
2024-07-06,P003,Food & Beverage,220.1,0,1
2024-07-07,P003,Food & Beverage,151.3,0,0
2024-07-08,P003,Food & Beverage,136.4,0,0
2024-07-09,P003,Food & Beverage,153.4,0,0
2024-07-10,P003,Food & Beverage,207.0,0,1
2024-07-11,P003,Food & Beverage,155.7,0,0
2024-07-12,P003,Food & Beverage,163.3,0,0
2024-07-13,P003,Food & Beverage,243.1,0,1
2024-07-14,P003,Food & Beverage,148.7,0,0
2024-07-15,P003,Food & Beverage,141.2,0,0
2024-07-16,P003,Food & Beverage,132.3,0,0
2024-07-17,P003,Food & Beverage,136.3,0,0
2024-07-18,P003,Food & Beverage,148.2,0,0
2024-07-19,P003,Food & Beverage,164.3,0,0
2024-07-20,P003,Food & Beverage,165.5,0,0
2024-07-21,P003,Food & Beverage,151.9,0,0
2024-07-22,P003,Food & Beverage,206.6,0,1
2024-07-23,P003,Food & Beverage,136.2,0,0
2024-07-24,P003,Food & Beverage,146.2,0,0
2024-07-25,P003,Food & Beverage,221.7,0,1
2024-07-26,P003,Food & Beverage,166.0,0,0
2024-07-27,P003,Food & Beverage,187.9,0,0
2024-07-28,P003,Food & Beverage,138.0,0,0
2024-07-29,P003,Food & Beverage,140.0,0,0
2024-07-30,P003,Food & Beverage,148.2,0,0
2024-07-31,P003,Food & Beverage,147.3,0,0
2024-08-01,P003,Food & Beverage,146.1,0,0
2024-08-02,P003,Food & Beverage,146.6,0,0
2024-08-03,P003,Food & Beverage,163.6,0,0
2024-08-04,P003,Food & Beverage,132.8,0,0
2024-08-05,P003,Food & Beverage,122.8,0,0
2024-08-06,P003,Food & Beverage,135.1,0,0
2024-08-07,P003,Food & Beverage,136.1,0,0
2024-08-08,P003,Food & Beverage,155.2,0,0
2024-08-09,P003,Food & Beverage,166.0,0,0
2024-08-10,P003,Food & Beverage,158.6,0,0
2024-08-11,P003,Food & Beverage,139.4,0,0
2024-08-12,P003,Food & Beverage,120.3,0,0
2024-08-13,P003,Food & Beverage,136.9,0,0
2024-08-14,P003,Food & Beverage,216.1,0,1
2024-08-15,P003,Food & Beverage,156.5,0,0
2024-08-16,P003,Food & Beverage,152.3,0,0
2024-08-17,P003,Food & Beverage,176.4,0,0
2024-08-18,P003,Food & Beverage,126.4,0,0
2024-08-19,P003,Food & Beverage,125.2,0,0
2024-08-20,P003,Food & Beverage,147.5,0,0
2024-08-21,P003,Food & Beverage,160.2,0,0
2024-08-22,P003,Food & Beverage,219.6,0,1
2024-08-23,P003,Food & Beverage,157.9,0,0
2024-08-24,P003,Food & Beverage,144.3,0,0
2024-08-25,P003,Food & Beverage,120.7,0,0
2024-08-26,P003,Food & Beverage,137.6,0,0
2024-08-27,P003,Food & Beverage,136.4,0,0
2024-08-28,P003,Food & Beverage,132.8,0,0
2024-08-29,P003,Food & Beverage,147.5,0,0
2024-08-30,P003,Food & Beverage,158.7,0,0
2024-08-31,P003,Food & Beverage,241.0,0,1
2024-09-01,P003,Food & Beverage,140.8,0,0
2024-09-02,P003,Food & Beverage,147.6,0,0
2024-09-03,P003,Food & Beverage,139.4,0,0
2024-09-04,P003,Food & Beverage,141.7,0,0
2024-09-05,P003,Food & Beverage,264.6,1,0
2024-09-06,P003,Food & Beverage,147.7,0,0
2024-09-07,P003,Food & Beverage,191.3,0,0
2024-09-08,P003,Food & Beverage,142.6,0,0
2024-09-09,P003,Food & Beverage,139.0,0,0
2024-09-10,P003,Food & Beverage,144.0,0,0
2024-09-11,P003,Food & Beverage,160.5,0,0
2024-09-12,P003,Food & Beverage,220.9,0,1
2024-09-13,P003,Food & Beverage,141.4,0,0
2024-09-14,P003,Food & Beverage,177.5,0,0
2024-09-15,P003,Food & Beverage,135.5,0,0
2024-09-16,P003,Food & Beverage,136.2,0,0
2024-09-17,P003,Food & Beverage,126.5,0,0
2024-09-18,P003,Food & Beverage,147.4,0,0
2024-09-19,P003,Food & Beverage,139.7,0,0
2024-09-20,P003,Food & Beverage,157.7,0,0
2024-09-21,P003,Food & Beverage,161.2,0,0
2024-09-22,P003,Food & Beverage,157.3,0,0
2024-09-23,P003,Food & Beverage,154.2,0,0
2024-09-24,P003,Food & Beverage,139.3,0,0
2024-09-25,P003,Food & Beverage,210.3,0,1
2024-09-26,P003,Food & Beverage,142.5,0,0
2024-09-27,P003,Food & Beverage,167.5,0,0
2024-09-28,P003,Food & Beverage,161.0,0,0
2024-09-29,P003,Food & Beverage,135.0,0,0
2024-09-30,P003,Food & Beverage,144.8,0,0
2024-10-01,P003,Food & Beverage,133.9,0,0
2024-10-02,P003,Food & Beverage,142.4,0,0
2024-10-03,P003,Food & Beverage,131.2,0,0
2024-10-04,P003,Food & Beverage,164.0,0,0
2024-10-05,P003,Food & Beverage,183.2,0,0
2024-10-06,P003,Food & Beverage,146.4,0,0
2024-10-07,P003,Food & Beverage,149.9,0,0
2024-10-08,P003,Food & Beverage,131.5,0,0
2024-10-09,P003,Food & Beverage,145.5,0,0
2024-10-10,P003,Food & Beverage,313.1,1,1
2024-10-11,P003,Food & Beverage,155.7,0,0
2024-10-12,P003,Food & Beverage,172.6,0,0
2024-10-13,P003,Food & Beverage,141.0,0,0
2024-10-14,P003,Food & Beverage,123.0,0,0
2024-10-15,P003,Food & Beverage,127.7,0,0
2024-10-16,P003,Food & Beverage,130.7,0,0
2024-10-17,P003,Food & Beverage,152.4,0,0
2024-10-18,P003,Food & Beverage,178.5,0,0
2024-10-19,P003,Food & Beverage,179.1,0,0
2024-10-20,P003,Food & Beverage,122.7,0,0
2024-10-21,P003,Food & Beverage,151.1,0,0
2024-10-22,P003,Food & Beverage,150.2,0,0
2024-10-23,P003,Food & Beverage,130.1,0,0
2024-10-24,P003,Food & Beverage,145.8,0,0
2024-10-25,P003,Food & Beverage,170.1,0,0
2024-10-26,P003,Food & Beverage,172.3,0,0
2024-10-27,P003,Food & Beverage,129.4,0,0
2024-10-28,P003,Food & Beverage,144.4,0,0
2024-10-29,P003,Food & Beverage,121.7,0,0
2024-10-30,P003,Food & Beverage,143.9,0,0
2024-10-31,P003,Food & Beverage,160.7,0,0
2024-11-01,P003,Food & Beverage,268.9,1,0
2024-11-02,P003,Food & Beverage,230.6,0,1
2024-11-03,P003,Food & Beverage,151.7,0,0
2024-11-04,P003,Food & Beverage,149.1,0,0
2024-11-05,P003,Food & Beverage,156.1,0,0
2024-11-06,P003,Food & Beverage,155.7,0,0
2024-11-07,P003,Food & Beverage,161.5,0,0
2024-11-08,P003,Food & Beverage,169.1,0,0
2024-11-09,P003,Food & Beverage,172.0,0,0
2024-11-10,P003,Food & Beverage,145.3,0,0
2024-11-11,P003,Food & Beverage,246.8,1,0
2024-11-12,P003,Food & Beverage,133.3,0,0
2024-11-13,P003,Food & Beverage,139.5,0,0
2024-11-14,P003,Food & Beverage,149.8,0,0
2024-11-15,P003,Food & Beverage,165.9,0,0
2024-11-16,P003,Food & Beverage,252.0,0,1
2024-11-17,P003,Food & Beverage,145.6,0,0
2024-11-18,P003,Food & Beverage,152.2,0,0
2024-11-19,P003,Food & Beverage,156.8,0,0
2024-11-20,P003,Food & Beverage,148.0,0,0
2024-11-21,P003,Food & Beverage,159.8,0,0
2024-11-22,P003,Food & Beverage,342.8,1,0
2024-11-23,P003,Food & Beverage,185.3,0,0
2024-11-24,P003,Food & Beverage,261.7,1,0
2024-11-25,P003,Food & Beverage,240.8,1,0
2024-11-26,P003,Food & Beverage,149.6,0,0
2024-11-27,P003,Food & Beverage,167.7,0,0
2024-11-28,P003,Food & Beverage,154.0,0,0
2024-11-29,P003,Food & Beverage,351.1,1,0
2024-11-30,P003,Food & Beverage,179.5,0,0
2024-12-01,P003,Food & Beverage,139.4,0,0
2024-12-02,P003,Food & Beverage,218.1,0,1
2024-12-03,P003,Food & Beverage,136.4,0,0
2024-12-04,P003,Food & Beverage,147.7,0,0
2024-12-05,P003,Food & Beverage,167.8,0,0
2024-12-06,P003,Food & Beverage,172.0,0,0
2024-12-07,P003,Food & Beverage,173.1,0,0
2024-12-08,P003,Food & Beverage,155.4,0,0
2024-12-09,P003,Food & Beverage,147.2,0,0
2024-12-10,P003,Food & Beverage,151.7,0,0
2024-12-11,P003,Food & Beverage,161.8,0,0
2024-12-12,P003,Food & Beverage,152.3,0,0
2024-12-13,P003,Food & Beverage,170.8,0,0
2024-12-14,P003,Food & Beverage,174.8,0,0
2024-12-15,P003,Food & Beverage,204.9,0,1
2024-12-16,P003,Food & Beverage,140.7,0,0
2024-12-17,P003,Food & Beverage,168.5,0,0
2024-12-18,P003,Food & Beverage,161.0,0,0
2024-12-19,P003,Food & Beverage,148.5,0,0
2024-12-20,P003,Food & Beverage,157.4,0,0
2024-12-21,P003,Food & Beverage,178.6,0,0
2024-12-22,P003,Food & Beverage,169.7,0,0
2024-12-23,P003,Food & Beverage,149.6,0,0
2024-12-24,P003,Food & Beverage,343.0,1,1
2024-12-25,P003,Food & Beverage,270.5,1,0
2024-12-26,P003,Food & Beverage,275.5,1,0
2024-12-27,P003,Food & Beverage,161.2,0,0
2024-12-28,P003,Food & Beverage,190.5,0,0
2024-12-29,P003,Food & Beverage,153.4,0,0
2024-12-30,P003,Food & Beverage,161.5,0,0
2024-12-31,P003,Food & Beverage,257.3,1,0
2022-01-01,P004,Home & Garden,69.9,1,0
2022-01-02,P004,Home & Garden,39.4,0,0
2022-01-03,P004,Home & Garden,32.4,0,0
2022-01-04,P004,Home & Garden,26.9,0,0
2022-01-05,P004,Home & Garden,24.5,0,0
2022-01-06,P004,Home & Garden,32.1,0,0
2022-01-07,P004,Home & Garden,32.2,0,0
2022-01-08,P004,Home & Garden,41.7,0,0
2022-01-09,P004,Home & Garden,40.3,0,0
2022-01-10,P004,Home & Garden,20.8,0,0
2022-01-11,P004,Home & Garden,23.3,0,0
2022-01-12,P004,Home & Garden,23.9,0,0
2022-01-13,P004,Home & Garden,21.1,0,0
2022-01-14,P004,Home & Garden,26.4,0,0
2022-01-15,P004,Home & Garden,40.8,0,0
2022-01-16,P004,Home & Garden,34.5,0,0
2022-01-17,P004,Home & Garden,39.8,1,0
2022-01-18,P004,Home & Garden,16.0,0,0
2022-01-19,P004,Home & Garden,27.1,0,0
2022-01-20,P004,Home & Garden,22.4,0,0
2022-01-21,P004,Home & Garden,22.7,0,0
2022-01-22,P004,Home & Garden,33.1,0,0
2022-01-23,P004,Home & Garden,26.6,0,0
2022-01-24,P004,Home & Garden,22.3,0,0
2022-01-25,P004,Home & Garden,17.4,0,0
2022-01-26,P004,Home & Garden,23.9,0,0
2022-01-27,P004,Home & Garden,20.6,0,0
2022-01-28,P004,Home & Garden,27.2,0,0
2022-01-29,P004,Home & Garden,32.8,0,0
2022-01-30,P004,Home & Garden,32.0,0,0
2022-01-31,P004,Home & Garden,18.1,0,0
2022-02-01,P004,Home & Garden,44.4,0,1
2022-02-02,P004,Home & Garden,18.9,0,0
2022-02-03,P004,Home & Garden,18.0,0,0
2022-02-04,P004,Home & Garden,27.0,0,0
2022-02-05,P004,Home & Garden,27.4,0,0
2022-02-06,P004,Home & Garden,27.7,0,0
2022-02-07,P004,Home & Garden,14.4,0,0
2022-02-08,P004,Home & Garden,16.6,0,0
2022-02-09,P004,Home & Garden,15.0,0,0
2022-02-10,P004,Home & Garden,18.4,0,0
2022-02-11,P004,Home & Garden,19.1,0,0
2022-02-12,P004,Home & Garden,24.1,0,0
2022-02-13,P004,Home & Garden,26.6,0,0
2022-02-14,P004,Home & Garden,9.8,0,0
2022-02-15,P004,Home & Garden,8.8,0,0
2022-02-16,P004,Home & Garden,15.9,0,0
2022-02-17,P004,Home & Garden,18.2,0,0
2022-02-18,P004,Home & Garden,20.6,0,0
2022-02-19,P004,Home & Garden,30.3,0,0
2022-02-20,P004,Home & Garden,19.8,0,0
2022-02-21,P004,Home & Garden,32.4,1,0
2022-02-22,P004,Home & Garden,20.2,0,0
2022-02-23,P004,Home & Garden,11.8,0,0
2022-02-24,P004,Home & Garden,43.8,0,1
2022-02-25,P004,Home & Garden,16.5,0,0
2022-02-26,P004,Home & Garden,28.6,0,0
2022-02-27,P004,Home & Garden,23.9,0,0
2022-02-28,P004,Home & Garden,14.5,0,0
2022-03-01,P004,Home & Garden,14.4,0,0
2022-03-02,P004,Home & Garden,13.8,0,0
2022-03-03,P004,Home & Garden,38.7,0,1
2022-03-04,P004,Home & Garden,19.8,0,0
2022-03-05,P004,Home & Garden,50.4,0,1
2022-03-06,P004,Home & Garden,27.7,0,0
2022-03-07,P004,Home & Garden,21.6,0,0
2022-03-08,P004,Home & Garden,18.9,0,0
2022-03-09,P004,Home & Garden,18.2,0,0
2022-03-10,P004,Home & Garden,16.9,0,0
2022-03-11,P004,Home & Garden,13.5,0,0
2022-03-12,P004,Home & Garden,25.2,0,0
2022-03-13,P004,Home & Garden,31.3,0,0
2022-03-14,P004,Home & Garden,11.7,0,0
2022-03-15,P004,Home & Garden,13.4,0,0
2022-03-16,P004,Home & Garden,16.5,0,0
2022-03-17,P004,Home & Garden,40.6,0,1
2022-03-18,P004,Home & Garden,17.1,0,0
2022-03-19,P004,Home & Garden,30.7,0,0
2022-03-20,P004,Home & Garden,25.8,0,0
2022-03-21,P004,Home & Garden,13.3,0,0
2022-03-22,P004,Home & Garden,14.6,0,0
2022-03-23,P004,Home & Garden,20.3,0,0
2022-03-24,P004,Home & Garden,19.3,0,0
2022-03-25,P004,Home & Garden,22.2,0,0
2022-03-26,P004,Home & Garden,34.5,0,0
2022-03-27,P004,Home & Garden,30.1,0,0
2022-03-28,P004,Home & Garden,16.7,0,0
2022-03-29,P004,Home & Garden,20.7,0,0
2022-03-30,P004,Home & Garden,22.8,0,0
2022-03-31,P004,Home & Garden,47.3,0,1
2022-04-01,P004,Home & Garden,25.2,0,0
2022-04-02,P004,Home & Garden,32.4,0,0
2022-04-03,P004,Home & Garden,30.1,0,0
2022-04-04,P004,Home & Garden,22.5,0,0
2022-04-05,P004,Home & Garden,23.0,0,0
2022-04-06,P004,Home & Garden,24.7,0,0
2022-04-07,P004,Home & Garden,25.7,0,0
2022-04-08,P004,Home & Garden,27.7,0,0
2022-04-09,P004,Home & Garden,39.8,0,0
2022-04-10,P004,Home & Garden,38.6,0,0
2022-04-11,P004,Home & Garden,25.8,0,0
2022-04-12,P004,Home & Garden,24.2,0,0
2022-04-13,P004,Home & Garden,30.6,0,0
2022-04-14,P004,Home & Garden,28.5,0,0
2022-04-15,P004,Home & Garden,32.7,0,0
2022-04-16,P004,Home & Garden,41.6,0,0
2022-04-17,P004,Home & Garden,39.6,0,0
2022-04-18,P004,Home & Garden,23.7,0,0
2022-04-19,P004,Home & Garden,55.6,0,1
2022-04-20,P004,Home & Garden,38.5,0,0
2022-04-21,P004,Home & Garden,29.9,0,0
2022-04-22,P004,Home & Garden,34.3,0,0
2022-04-23,P004,Home & Garden,42.7,0,0
2022-04-24,P004,Home & Garden,40.7,0,0
2022-04-25,P004,Home & Garden,34.5,0,0
2022-04-26,P004,Home & Garden,29.2,0,0
2022-04-27,P004,Home & Garden,31.5,0,0
2022-04-28,P004,Home & Garden,29.7,0,0
2022-04-29,P004,Home & Garden,35.3,0,0
2022-04-30,P004,Home & Garden,68.0,0,1
2022-05-01,P004,Home & Garden,48.1,0,0
2022-05-02,P004,Home & Garden,42.4,0,0
2022-05-03,P004,Home & Garden,34.0,0,0
2022-05-04,P004,Home & Garden,31.6,0,0
2022-05-05,P004,Home & Garden,41.6,0,0
2022-05-06,P004,Home & Garden,39.4,0,0
2022-05-07,P004,Home & Garden,56.0,0,0
2022-05-08,P004,Home & Garden,49.2,0,0
2022-05-09,P004,Home & Garden,35.4,0,0
2022-05-10,P004,Home & Garden,38.7,0,0
2022-05-11,P004,Home & Garden,43.5,0,0
2022-05-12,P004,Home & Garden,42.1,0,0
2022-05-13,P004,Home & Garden,44.3,0,0
2022-05-14,P004,Home & Garden,55.4,0,0
2022-05-15,P004,Home & Garden,50.2,0,0
2022-05-16,P004,Home & Garden,43.0,0,0
2022-05-17,P004,Home & Garden,37.8,0,0
2022-05-18,P004,Home & Garden,43.9,0,0
2022-05-19,P004,Home & Garden,49.6,0,0
2022-05-20,P004,Home & Garden,51.1,0,0
2022-05-21,P004,Home & Garden,62.3,0,0
2022-05-22,P004,Home & Garden,58.4,0,0
2022-05-23,P004,Home & Garden,49.8,0,0
2022-05-24,P004,Home & Garden,50.8,0,0
2022-05-25,P004,Home & Garden,51.1,0,0
2022-05-26,P004,Home & Garden,54.5,0,0
2022-05-27,P004,Home & Garden,82.6,0,1
2022-05-28,P004,Home & Garden,63.4,0,0
2022-05-29,P004,Home & Garden,58.7,0,0
2022-05-30,P004,Home & Garden,75.8,1,0
2022-05-31,P004,Home & Garden,54.0,0,0
2022-06-01,P004,Home & Garden,57.6,0,0
2022-06-02,P004,Home & Garden,53.0,0,0
2022-06-03,P004,Home & Garden,56.1,0,0
2022-06-04,P004,Home & Garden,70.7,0,0
2022-06-05,P004,Home & Garden,67.2,0,0
2022-06-06,P004,Home & Garden,48.9,0,0
2022-06-07,P004,Home & Garden,57.9,0,0
2022-06-08,P004,Home & Garden,52.6,0,0
2022-06-09,P004,Home & Garden,57.3,0,0
2022-06-10,P004,Home & Garden,67.7,0,0
2022-06-11,P004,Home & Garden,79.4,0,0
2022-06-12,P004,Home & Garden,67.9,0,0
2022-06-13,P004,Home & Garden,58.2,0,0
2022-06-14,P004,Home & Garden,61.2,0,0
2022-06-15,P004,Home & Garden,68.6,0,0
2022-06-16,P004,Home & Garden,63.1,0,0
2022-06-17,P004,Home & Garden,66.2,0,0
2022-06-18,P004,Home & Garden,82.8,0,0
2022-06-19,P004,Home & Garden,98.9,1,0
2022-06-20,P004,Home & Garden,91.4,0,1
2022-06-21,P004,Home & Garden,60.5,0,0
2022-06-22,P004,Home & Garden,66.5,0,0
2022-06-23,P004,Home & Garden,63.5,0,0
2022-06-24,P004,Home & Garden,68.4,0,0
2022-06-25,P004,Home & Garden,84.7,0,0
2022-06-26,P004,Home & Garden,80.0,0,0
2022-06-27,P004,Home & Garden,66.5,0,0
2022-06-28,P004,Home & Garden,66.9,0,0
2022-06-29,P004,Home & Garden,70.3,0,0
2022-06-30,P004,Home & Garden,73.8,0,0
2022-07-01,P004,Home & Garden,78.9,0,0
2022-07-02,P004,Home & Garden,77.5,0,0
2022-07-03,P004,Home & Garden,81.4,0,0
2022-07-04,P004,Home & Garden,95.9,1,0
2022-07-05,P004,Home & Garden,98.4,0,1
2022-07-06,P004,Home & Garden,76.1,0,0
2022-07-07,P004,Home & Garden,77.4,0,0
2022-07-08,P004,Home & Garden,78.4,0,0
2022-07-09,P004,Home & Garden,87.8,0,0
2022-07-10,P004,Home & Garden,86.8,0,0
2022-07-11,P004,Home & Garden,78.6,0,0
2022-07-12,P004,Home & Garden,74.2,0,0
2022-07-13,P004,Home & Garden,103.6,0,1
2022-07-14,P004,Home & Garden,80.5,0,0
2022-07-15,P004,Home & Garden,87.8,0,0
2022-07-16,P004,Home & Garden,91.8,0,0
2022-07-17,P004,Home & Garden,93.9,0,0
2022-07-18,P004,Home & Garden,82.0,0,0
2022-07-19,P004,Home & Garden,79.5,0,0
2022-07-20,P004,Home & Garden,80.7,0,0
2022-07-21,P004,Home & Garden,81.9,0,0
2022-07-22,P004,Home & Garden,84.9,0,0
2022-07-23,P004,Home & Garden,98.5,0,0
2022-07-24,P004,Home & Garden,94.5,0,0
2022-07-25,P004,Home & Garden,81.7,0,0
2022-07-26,P004,Home & Garden,78.9,0,0
2022-07-27,P004,Home & Garden,106.5,0,1
2022-07-28,P004,Home & Garden,92.4,0,0
2022-07-29,P004,Home & Garden,87.8,0,0
2022-07-30,P004,Home & Garden,121.4,0,1
2022-07-31,P004,Home & Garden,100.8,0,0
2022-08-01,P004,Home & Garden,84.2,0,0
2022-08-02,P004,Home & Garden,112.3,0,1
2022-08-03,P004,Home & Garden,85.9,0,0
2022-08-04,P004,Home & Garden,86.8,0,0
2022-08-05,P004,Home & Garden,89.9,0,0
2022-08-06,P004,Home & Garden,121.5,0,1
2022-08-07,P004,Home & Garden,97.9,0,0
2022-08-08,P004,Home & Garden,86.2,0,0
2022-08-09,P004,Home & Garden,92.6,0,0
2022-08-10,P004,Home & Garden,88.4,0,0
2022-08-11,P004,Home & Garden,82.1,0,0
2022-08-12,P004,Home & Garden,91.9,0,0
2022-08-13,P004,Home & Garden,136.3,0,1
2022-08-14,P004,Home & Garden,102.5,0,0
2022-08-15,P004,Home & Garden,84.1,0,0
2022-08-16,P004,Home & Garden,90.0,0,0
2022-08-17,P004,Home & Garden,87.1,0,0
2022-08-18,P004,Home & Garden,86.5,0,0
2022-08-19,P004,Home & Garden,117.8,0,1
2022-08-20,P004,Home & Garden,129.0,0,1
2022-08-21,P004,Home & Garden,94.8,0,0
2022-08-22,P004,Home & Garden,84.0,0,0
2022-08-23,P004,Home & Garden,89.1,0,0
2022-08-24,P004,Home & Garden,89.0,0,0
2022-08-25,P004,Home & Garden,92.8,0,0
2022-08-26,P004,Home & Garden,90.2,0,0
2022-08-27,P004,Home & Garden,106.0,0,0
2022-08-28,P004,Home & Garden,123.2,0,1
2022-08-29,P004,Home & Garden,93.5,0,0
2022-08-30,P004,Home & Garden,83.9,0,0
2022-08-31,P004,Home & Garden,87.1,0,0
2022-09-01,P004,Home & Garden,93.2,0,0
2022-09-02,P004,Home & Garden,99.6,0,0
2022-09-03,P004,Home & Garden,104.8,0,0
2022-09-04,P004,Home & Garden,103.2,0,0
2022-09-05,P004,Home & Garden,112.2,1,0
2022-09-06,P004,Home & Garden,86.0,0,0
2022-09-07,P004,Home & Garden,88.9,0,0
